"upc","descrip","price","q","sales","volsales","unit","marca","importada","artesanal"
7336011528,"OLD STYLE ICE LN NR",0.57994199,33930.7170958519,18802.0795934293,12045404.8212891,"Oz","OLD STYLE",0,0
7336011531,"OLD STYLE ICE LIGHT",0.55616736,62595.1862444878,33892.9690877199,22221291.2480469,"Oz","OLD STYLE",0,0
7336011542,"OLD STYLE ICE LIGHT",0.43853119,1175.60906410217,510.509970664978,417341.23046875,"Oz","OLD STYLE",0,0
7336011611,"OLD STYLE BEER N.R.B",0.63187671,5.99800539016724,3.78999996185303,2129.2919921875,"Oz","OLD STYLE",0,0
7336011638,"OLD STYLE BEER N.R.B",0.5660215,155.948141098022,88.2700004577637,55361.591796875,"Oz","OLD STYLE",0,0
7336011661,"OLD STYLE REG LONG N",0.60769206,524477.602386475,297238.404865265,186189550.722656,"Oz","OLD STYLE",0,0
7336011670,"OLD STYLE BEER",0.74466211,20022.6747846603,14820.8792393208,7108049.66552734,"Oz","OLD STYLE",0,0
7336011751,"OLD STYLE BEER",0.61072582,817222.262406349,497698.691546202,290113905.456055,"Oz","OLD STYLE",0,0
7336011754,"OLD STYLE BEER",0.53656,453809.08924818,214124.817639113,161102227.783447,"Oz","OLD STYLE",0,0
7336011905,"OLD STYLE BEER",0.66101211,72072.0343146324,47066.5699017048,25585572.1583252,"Oz","OLD STYLE",0,0
7336011906,"OLD STYLE BEER N.R.B",0.54666406,482011.722892761,236410.638585568,171114163.478516,"Oz","OLD STYLE",0,0
7336013301,"SPECIAL EXPORT CAN",0.50743073,13963.3566684723,7062.17996406555,4956991.7578125,"Oz","SPECIAL EXPORT",0,0
7336013403,"SPECIAL EXPORT REG N",0.60836011,10382.5476317406,6241.71978473663,3685804.45507812,"Oz","SPECIAL EXPORT",0,0
7336013405,"SPECIAL EXPORT REG N",0.60078746,17922.0404310226,10451.1001148224,6362324.48632812,"Oz","SPECIAL EXPORT",0,0
7336013412,"SPECIAL EXPORT LIGHT",0.60796803,3676.77736377716,2210.17990112305,1305255.99023438,"Oz","SPECIAL EXPORT",0,0
7336013414,"SPECIAL EXPORT LIGHT",0.59575075,2447.1862154007,1431.85998821258,868751.1328125,"Oz","SPECIAL EXPORT",0,0
7336013419,"SPECIAL EXPORT LIGHT",0.54143,287.904260635376,155.879999160767,102206.015625,"Oz","SPECIAL EXPORT",0,0
7336013611,"SPECIAL EXPORT REG N",0.63260806,316082.898220062,188414.116882324,112209429.623047,"Oz","SPECIAL EXPORT",0,0
7336013670,"SPECIAL EXPORT REG N",0.72667015,2850.385430336,2071.28999567032,1011886.84521484,"Oz","SPECIAL EXPORT",0,0
7336013751,"SPECIAL EXPORT REG C",0.67022276,1247.58512926102,833.219950675964,442892.732421875,"Oz","SPECIAL EXPORT",0,0
7336013752,"SPECIAL EXPORT REG N",0.60761672,57316.9408988953,32583.469938755,20347514.3066406,"Oz","SPECIAL EXPORT",0,0
7336013755,"SPECIAL EXPORT REG N",0.64528221,285984.904724121,179270.565413952,101524642.367188,"Oz","SPECIAL EXPORT",0,0
7336013757,"SPECIAL EXPORT REG N",0.61302155,281834.284201622,162201.050715447,100051172.291016,"Oz","SPECIAL EXPORT",0,0
7336035301,"OLD STYLE L.A. BEER",0.47345254,36659.8094139099,17186.0997600555,13014232.6640625,"Oz","OLD STYLE",0,0
7336035751,"OLD STYLE L.A. BEER",0.60467219,10760.4218082428,6483.89969682693,3819949.84082031,"Oz","OLD STYLE",0,0
7336039751,"CARLINGS BLK LABEL R",0.4318102,773.742706775665,334.109992742539,274678.666992188,"Oz","CARLING BLACK LABEL",1,0
7336043333,"KINGSBURY NON/ALCOHO",0.43215951,3670.77933073044,1553.70991873741,1303126.69921875,"Oz","KINGSBURY",0,0
7336043611,"KINGSBURY NON/ALCOHO",0.60840112,16818.4073824883,9811.35995173454,5970534.75195312,"Oz","KINGSBURY",0,0
7336043668,"KINGSBURY N/A LONGNE",0.64239204,24483.8583641052,15505.3397624493,8691769.91992188,"Oz","KINGSBURY",0,0
7336043751,"KINGSBURY NON/ALCOHO",0.55981266,14875.0535373688,8189.87983584404,5280644.13964844,"Oz","KINGSBURY",0,0
7336050301,"SPECIAL EXPORT LIGHT",0.50659251,7197.6065196991,3632.99997138977,2555150.390625,"Oz","SPECIAL EXPORT",0,0
7336050611,"SPECIAL EXPORT LIGHT",0.61920142,83216.3287596703,49346.8988115788,29541797.1914062,"Oz","SPECIAL EXPORT",0,0
7336050660,"SPECIAL EXPORT LIGHT",0.64488214,113128.38167572,70765.8877820969,40160576.3320312,"Oz","SPECIAL EXPORT",0,0
7336050662,"SPECIAL EXPORT LIGHT",0.59077847,15378.8860206604,8717.07990884781,5459504.67382812,"Oz","SPECIAL EXPORT",0,0
7336050665,"SPECIAL EXPORT LIGHT",0.60753179,73091.6948566437,42398.3599290848,25947552.2597656,"Oz","SPECIAL EXPORT",0,0
7336050751,"SPECIAL EXPORT LIGHT",0.68364829,143.952130317688,97.85999584198,51103.0078125,"Oz","SPECIAL EXPORT",0,0
7336068306,"OLD STYLE DRY BEER",0.44540951,16938.367433548,7411.93977642059,6013120.59765625,"Oz","OLD STYLE",0,0
7336068661,"OLD STYLE DRY LONGNE",0.56239659,21064.9954423904,11139.8401348591,7478073.49414062,"Oz","OLD STYLE",0,0
7336068741,"OLD STYLE DRY BEER",0.56989992,5950.0213804245,3386.83999824524,2112257.65625,"Oz","OLD STYLE",0,0
7336068756,"OLD STYLE DRY BEER",0.59548819,5242.25675773621,3117.21979856491,1861001.20214844,"Oz","OLD STYLE",0,0
7336077661,"SPECIAL EXPORT DARK",0.60909927,41314.2618188858,24354.3792386055,14666563.2548828,"Oz","SPECIAL EXPORT",0,0
7336077663,"SPECIAL EXPORT DARK",0.63655657,36827.7535886765,22921.2492523193,13073852.8496094,"Oz","SPECIAL EXPORT",0,0
7336088301,"CARLINGS BLK LABEL L",0.37470788,47.9840431213379,17.9799995422363,17034.3359375,"Oz","CARLING BLACK LABEL",1,0
7336088751,"CARLINGS BLK LABEL L",0.42625278,89.9700808525085,38.0499985218048,31939.3798828125,"Oz","CARLING BLACK LABEL",1,0
7336091405,"WEINHARDS BOAR'S HEA",0.74684691,37343.5824599266,26825.8691015243,13256971.9794922,"Oz","WEINHARDS",0,0
7336097102,"OLD STYLE LT BONUS P",0.39928499,37507.5289726257,14975.2204523086,13315172.7177734,"Oz","OLD STYLE",0,0
7336097104,"OLD STYLE LIGHT 30 P",0.35922977,782589.788215637,259465.243026733,277819372.326172,"Oz","OLD STYLE",0,0
7336097202,"OLD STYLE BEER N.R.B",0.49334505,71580.1975393295,33016.5094442368,25410970.6621094,"Oz","OLD STYLE",0,0
7336097301,"OLD STYLE LT BONUS 6",0.44173959,1458043.17978859,608980.992558479,517605333.273438,"Oz","OLD STYLE",0,0
7336097305,"OLD STYLE LT BONUS 6",0.34783086,841040.348243713,283114.250545502,298569323.902344,"Oz","OLD STYLE",0,0
7336097341,"OLD STYLE LIGHT BEER",0.57054991,188985.156236649,105005.897024155,67089732.1464844,"Oz","OLD STYLE",0,0
7336097343,"OLD STYLE LIGHT 30 P",0.37485096,951073.767753601,336747.761474609,337631184.235352,"Oz","OLD STYLE",0,0
7336097345,"OLD STYLE LT BONUS P",0.34955901,909697.532299042,304381.133072853,322942624.551758,"Oz","OLD STYLE",0,0
7336097347,"OLD STYLE BONUS PACK",0.31197351,352730.702682495,110039.464794159,125219399.839844,"Oz","OLD STYLE",0,0
7336097348,"OLD STYLE LIGHT BEER",0.5826937,47.9840431213379,27.9599990844727,17034.3359375,"Oz","OLD STYLE",0,0
7336097356,"OLD STYLE LIGHT PART",0.34901941,179972.151613236,60784.6995449066,63890114.3974609,"Oz","OLD STYLE",0,0
7336097638,"OLD STYLE LIGHT BEER",0.5660215,143.952129364014,81.4799995422363,51103.0078125,"Oz","OLD STYLE",0,0
7336097661,"OLD STYLE LIGHT LONG",0.59983873,97269.6548690796,55527.5789527893,34530728.2734375,"Oz","OLD STYLE",0,0
7336097670,"OLD STYLE LIGHT BEER",0.70523441,18.6604614257812,13.1599998474121,6624.4638671875,"Oz","OLD STYLE",0,0
7336097751,"OLD STYLE LIGHT BEER",0.6071921,177894.845401764,102556.786720038,63152671.2197266,"Oz","OLD STYLE",0,0
7336097754,"OLD STYLE LIGHT BEER",0.52352327,52470.551472187,25313.2796547413,18627045.8728027,"Oz","OLD STYLE",0,0
7336098621,"CHAMPALE PINK N.R.BT",0.92280674,19.9933516979217,18.4500002861023,7097.63977050781,"Oz","CHAMPALE",0,0
7336098671,"CHAMPALE EXTRA DRY N",0.92280674,11.996011018753,11.0700001716614,4258.58386230469,"Oz","CHAMPALE",0,0
7336098678,"CHAMPALE GOLDEN N R",0.92280674,35.9880330562592,33.2100005149841,12775.7515869141,"Oz","CHAMPALE",0,0
7454900020,"CARTA BLANCA BEER N.",1.0375671,41.9860377311706,43.6299986839294,14905.0439453125,"Oz","CARTA BLANCA",1,0
7527608060,"MOUSSY NON-ALCOHOLIC",0.97816658,1753.91679382324,1712.31006240845,622640.452636719,"Oz","MOUSSY",1,0
7642091111,"PYRAMID BEST BROWN A",1.3017963,77.9740700721741,100.869997024536,27680.7958984375,"Oz","PYRAMID",0,1
7642091112,"PYRAMID PALE ALE",1.318216,71.9760646820068,94.879997253418,25551.50390625,"Oz","PYRAMID",0,1
7642091117,"PYRAMID HEFEWEIZEN",1.3321095,173.942157745361,231.709993362427,61749.4677734375,"Oz","PYRAMID",0,1
7642091119,"PYRAMID APRICOT ALE",1.3321095,149.950134754181,199.749994277954,53232.2998046875,"Oz","PYRAMID",0,1
8066094433,"ST PAULI GIRL BIG BT",1.2137595,1680.6411690712,2038.61993503571,596627.615234375,"Oz","ST PAULI GIRL",1,0
8066095301,"PACIFICO N.R. BOTTLE",1.0823206,1895.36971664429,2035.1199131012,672856.26953125,"Oz","PACIFICO",1,0
8066095401,"CORONITA N.R. BOTTLE",1.5444542,314.895309686661,484.600025653839,111787.834106445,"Oz","CORONA",1,0
8066095603,"CORONA BIG BTL.",1.18374,7160.45253074169,8488.07994532585,2541960.64508057,"Oz","CORONA",1,0
8066095605,"CORONA EXTRA BEER NR",0.96648461,1108713.33789873,1028249.26061964,393593238.072266,"Oz","CORONA",1,0
8066095615,"CORONA EXTRA BEER NR",0.94778055,466980.720662117,421568.92754364,165778157.789062,"Oz","CORONA",1,0
8066095625,"CORONA EXTRA LIGHT N",0.95597613,168639.922413349,156235.137899876,59867173.7578125,"Oz","CORONA",1,0
8066095755,"MODELO ESPECIAL",0.98950469,6471.84791374207,6268.20978355408,2297506.05761719,"Oz","MODELO",1,0
8066095765,"MODELO ESPECIAL",0.99866527,371.876343727112,371.379995346069,132016.103515625,"Oz","MODELO",1,0
8066095785,"MODELO NEGRA N.R.BOT",0.96659184,21472.8597650528,20376.6795129776,7622865.35253906,"Oz","MODELO",1,0
8066095855,"PERONI BEER",1.3269225,2189.27197360992,2907.54992675781,777191.577148438,"Oz","PERONI",1,0
8066095935,"ST PAULI GIRL BEER N",1.0071677,205143.785059929,192835.039423466,72826044.8476562,"Oz","ST PAULI GIRL",1,0
8066095937,"ST PAULI GIRL LAGER",0.94357115,34440.5476531982,31394.2792253494,12226394.6601562,"Oz","ST PAULI GIRL",1,0
8066095945,"ST PAULI GIRL DK BEE",0.96566218,13111.6399359703,12150.7396910191,4654632.296875,"Oz","ST PAULI GIRL",1,0
8087201512,"WEINHARDS PALE ALE W",0.73339283,6849.72227334976,4878.82979488373,2431651.45996094,"Oz","WEINHARDS",0,0
8178012111,"NAKED ASPEN RASP WHE",1.1653874,401.866363048554,468.329984664917,142662.563476562,"Oz","NAKED ASPEN",0,1
8178012121,"NAKED ASPEN PALE ALE",1.1653874,221.926199913025,258.629991531372,78783.8037109375,"Oz","NAKED ASPEN",0,1
8178012141,"NAKED ASPEN HONEY WH",1.1653874,287.904258728027,335.519989013672,102206.015625,"Oz","NAKED ASPEN",0,1
8178051239,"COLD SPRING PALE ALE",0.89481723,1085.63898181915,959.689969301224,385401.850585938,"Oz","COLD SPRING",0,1
8178052250,"COLD SPRINGS RIVER R",0.90404749,1259.58114051819,1134.39996147156,447151.318359375,"Oz","COLD SPRING",0,1
8205410441,"WARSTEINER GERMAN BE",0.94067502,161.946146011353,153.72999382019,57490.8837890625,"Oz","WARSTEINER",1,0
8205410444,"WARSTEINER GERMAN BE",0.93461168,104335.306152344,95155.0585184097,37039034.2773438,"Oz","WARSTEINER",1,0
8205410665,"WARSTEINER LIGHT (GE",0.90084571,3352.88503789902,2965.3699092865,1190274.22460938,"Oz","WARSTEINER",1,0
8205430441,"WARSTEINER GERMAN BE",1.2139226,3964.54835319519,4794.04984366894,1407414.68310547,"Oz","WARSTEINER",1,0
8205480441,"WARSTEINER",0.86779469,22072.6601552963,18352.4497289658,7835794.52929688,"Oz","WARSTEINER",1,0
8239300039,"DIXIE BLACKENED VOOD",1.1653874,353.882320404053,412.40998840332,125628.227539062,"Oz","DIXIE",0,0
8248800009,"BECKS REGULAR BEER",1.0895649,85557.9511355162,91658.4902485609,30373072.6430664,"Oz","BECK'S",1,0
8248812300,"BECK'S REG BEER NR B",0.95763379,506363.62604332,461657.734008789,179759088.890625,"Oz","BECK'S",1,0
8248812345,"BECK'S REG BEER NR B",0.97683167,1383368.01325083,1261322.1759553,491095647.351562,"Oz","BECK'S",1,0
8248812356,"BECK'S DARK BEER NR'",0.96377647,353594.421236515,325117.874804497,125526021.75293,"Oz","BECK'S",1,0
8248812400,"BECKS DARK",1.0588136,4810.40041923523,4748.99002838135,1707692.1875,"Oz","BECK'S",1,0
8248812500,"BECK'S LIGHT NR BTLS",0.89697486,3790.73944234848,3365.57994222641,1345712.54101562,"Oz","BECK'S",1,0
8248812650,"BECK'S DARK BEER BAM",1.1206607,12618.554689765,13875.0900865793,4479586.92230225,"Oz","BECK'S",1,0
8248812700,"HAACK-BECK NON-ALCHL",1.067212,56291.2812719345,59345.9983091354,19983405.3652344,"Oz","HAACK-BECK",1,0
8248812830,"BECK'S LIGHT NR BTLS",0.94228923,152019.449360371,137658.907160759,53966905.6220703,"Oz","BECK'S",1,0
8248812910,"BECK'S OKTOBERFEST B",1.0311761,34248.6115550995,33554.2196025848,12158257.2685547,"Oz","BECK'S",1,0
8248812920,"BECK'S OKTOBERFEST B",1.1653874,29.9900269508362,34.9499988555908,10646.4599609375,"Oz","BECK'S",1,0
8328000001,"GUINESS STOUT",1.3644356,9797.33376944065,13069.8998191357,3478053.53872681,"Oz","GUINNESS STOUT",1,1
8332600020,"YOUNGS SPECIAL LONDO",1.6655536,71.9760646820068,119.879985809326,25551.50390625,"Oz","YOUNGS",1,0
8370601415,"DUVEL BELGIUM SPECIA",1.5821925,47.9840431213379,75.9199981689453,17034.3359375,"Oz","DUVEL",1,0
8374100005,"GROLSCH BEER N.R.BTL",1.0603524,52614.5039334297,54940.4093489647,18678149.3632812,"Oz","GROLSCH",1,0
8374100007,"GROLSCH SWING TOP BE",1.4132688,9538.16176152229,13010.6697390079,3386047.39019775,"Oz","GROLSCH",1,0
8378337521,"SIERRA NEVADA PALE A",1.060405,80793.1345295906,84256.3083362579,28681563.1640625,"Oz","SIERRA NEVADA",0,1
8378347521,"SIERRA NEVADA PORTER",1.0492393,6507.83588075638,6769.62975597382,2310281.81054688,"Oz","SIERRA NEVADA",0,1
8378357521,"SIERRA NEVADA STOUT",1.0485287,7029.66235780716,7319.4197435379,2495530.21484375,"Oz","SIERRA NEVADA",0,1
8382007131,"BASS ALE NR BTLS",1.1785576,254303.437822819,290537.16682303,90277722.03125,"Oz","BASS",1,0
8382007331,"BASS ALE KING SIZE B",1.3754396,24430.2085659504,31925.0394335985,8672724.21875,"Oz","BASS",1,0
8382007531,"BASS ALE NR BTL",1.1224102,5434.19296073914,5985.42998886108,1929138.54492188,"Oz","BASS",1,0
8382008131,"COUNTRY CHASE ALE",1.2487484,893.702811717987,1116.00997543335,317264.5078125,"Oz","COUNTRY",1,0
8382012360,"GUINNESS PUB DRAUGHT",1.2087753,84271.9802484512,100472.600490093,29916552.7912598,"Oz","GUINNESS STOUT",1,1
8382012393,"GUINNESS STOUT N.R.B",1.2674755,264560.027340412,323556.073212624,93918811.2832031,"Oz","GUINNESS STOUT",1,1
8382012455,"GUINESS STOUT",1.5269698,17850.3226017952,26000.1393094063,6336864.60949707,"Oz","GUINNESS STOUT",1,1
8382023471,"HARP IRISH LAGER BTL",1.3701297,7168.84945452213,9617.16960549355,2544941.60366821,"Oz","HARP",1,0
8382023473,"HARP LAGER NR BTLS",1.1211511,154856.506296158,167119.416091919,54974060.7402344,"Oz","HARP",1,0
8382056793,"RED STRIPE N.R. BTLS",1.1336124,30349.9077124596,33740.9194803238,10774217.4863281,"Oz","RED STRIPE",1,0
8382072553,"KALIBER NON-ALCH NR",0.81866068,106746.503887653,86179.3189530373,37895009.6591797,"Oz","KALIBER",0,0
8417323130,"BERGHOFF RED BEER",0.76210505,33858.741145134,23968.8494200706,12019853.3056641,"Oz","BERGHOFF",0,1
8417324130,"AUGSBURGER REG BEER",0.6127066,75286.9659366608,44153.8689062595,26726873.1757812,"Oz","AUGSBURGER",0,1
8417324132,"BERGHOFF OCTOBERFEST",0.7614032,4240.58990621567,3198.42990493774,1505409.44433594,"Oz","BERGHOFF",0,1
8417325130,"AUGSBURGER DARK BEER",0.60277337,28634.478325367,16397.0595946312,10165239.9960938,"Oz","AUGSBURGER",0,1
8417327130,"AUGSBURGER LIGHT BEE",0.58951002,19541.5018792152,10956.7197473049,6937233.3203125,"Oz","AUGSBURGER",0,1
8417330130,"BERGHOFF REGULAR BEE",0.65708512,596453.67104435,354465.347223282,211741054.811523,"Oz","BERGHOFF",0,1
8417331130,"BERGHOFF DARK BEER N",0.65442181,275764.302729607,165660.437784433,97896328.8310547,"Oz","BERGHOFF",0,1
8417332130,"BERGHOFF BOCK BEER N",0.72966951,16650.4632081986,11997.8996958733,5910914.58398438,"Oz","BERGHOFF",0,1
8549800005,"PETE'S WICKED ALE",1.1021955,7484.84466409683,8024.42993247509,2657119.8581543,"Oz","PETE'S WICKED",0,1
8549811113,"PETES WICKED STRAW B",0.99041337,7743.42504024506,7659.38973045349,2748915.96289062,"Oz","PETE'S WICKED",0,1
8549812345,"PETE'S HOLIDAY SAMPL",1.156556,2615.13039493561,3022.82002449036,928371.3125,"Oz","PETE'S WICKED",0,1
8549822223,"PETES WICKED MULTI G",0.98664206,941.686852931976,929.9299659729,334298.842773438,"Oz","PETE'S WICKED",0,1
8549833332,"PETES WICKED PALE AL",0.99103928,4240.58985328674,4198.39985561371,1505409.43945312,"Oz","PETE'S WICKED",0,1
8549844442,"PETES WICKED OKTOBER",0.99379778,11126.3002090454,10870.9796676636,3949836.63867188,"Oz","PETE'S WICKED",0,1
8549845670,"PETE'S SEASONAL BREW",0.8942647,40708.4636898041,35430.9298610687,14451504.7890625,"Oz","PETE'S WICKED",0,1
8549855552,"PETES WICKED MAPLE P",0.99211317,3364.8810505867,3334.86987686157,1194532.80761719,"Oz","PETE'S WICKED",0,1
8549866662,"PETE'S SEASONAL BREW",0.94339454,7545.49091529846,7016.61980295181,2678649.32910156,"Oz","PETE'S WICKED",0,1
8549873401,"PETE'S WICKED HONEY",0.91630536,28976.3645191193,26033.5694613457,10286609.6298828,"Oz","PETE'S WICKED",0,1
8549873736,"PETE'S WICKED LAGER",0.91140872,8415.20169830322,7538.16983270645,2987396.67089844,"Oz","PETE'S WICKED",0,1
8549873837,"PETE'S WICKED ALE",0.9131602,106488.589989185,94890.4186769724,37803450.1113281,"Oz","PETE'S WICKED",0,1
8549873942,"PETE'S WICKED SEASON",0.95002872,37529.5205702782,35341.799217701,13322980.0419922,"Oz","PETE'S WICKED",0,1
8549874011,"PETE'S WICKED RED",0.91160613,26481.1941299439,23803.8693947792,9400824.14746094,"Oz","PETE'S WICKED",0,1
8572501501,"SAMUEL SMITH PALE AL",1.9989978,5.99800539016724,11.9899997711182,2129.2919921875,"Oz","SAMUEL SMITH",1,1
8572501503,"SAMUEL SMITH NUT BRO",1.6655536,29.9900269508362,49.9499940872192,10646.4599609375,"Oz","SAMUEL SMITH",1,1
8572511509,"SAM SMITH OATMEAL ST",1.3862941,53.9820494651794,44.7099981307983,19163.6279296875,"Oz","SAMUEL SMITH",1,1
8590200015,"DOS EQUIS BEER",0.93197644,11.9960107803345,11.1799993515015,4258.583984375,"Oz","DOS EQUIS",1,0
8739699916,"BLACK DOG ALE",0.91512364,6279.91172075272,5642.51986217499,2229368.71777344,"Oz","BLACK DOG",0,1
8739699922,"BLACK DOG PALE ALE",1.1259357,775.242236971855,870.36999464035,275210.994689941,"Oz","BLACK DOG",0,1
8739699938,"BLACK DOG HONEY RASP",0.92886299,1979.34179878235,1828.19994258881,702666.358398438,"Oz","BLACK DOG",0,1
8769210012,"SAMUEL ADAMS LAGER N",0.90183264,1301135.35814905,1134981.93754816,461903054.324219,"Oz","SAMUEL ADAMS",0,1
8769210014,"SAMUEL ADAMS LAGERNR",0.90981311,318014.254302979,274388.730962753,112895061.570312,"Oz","SAMUEL ADAMS",0,1
8769210508,"SAMUEL ADAMS WINTER",1.1779872,14363.2236018181,16609.0200200081,5098944.41821289,"Oz","SAMUEL ADAMS",0,1
8769211216,"SAMUEL ADAMS LAGER K",1.119832,13196.8118950129,14218.4497175217,4684868.23632812,"Oz","SAMUEL ADAMS",0,1
8769220012,"SAM ADAMS LIGHTSHIP",0.94443387,6225.92966222763,5815.59982585907,2210205.08886719,"Oz","SAMUEL ADAMS",0,1
8769226102,"SAMUEL ADAMS SCOTCH",0.92984384,55415.572748661,50395.9689798355,19672528.7441406,"Oz","SAMUEL ADAMS",0,1
8769227102,"SAM ADAMS CHERRY WHE",1.0777507,33426.8847813606,35865.1803865433,11866544.2900391,"Oz","SAMUEL ADAMS",0,1
8769227200,"SAM ADAMS CHERRY WHE",1.2466872,335.38848555088,417.209999084473,119062.911804199,"Oz","SAMUEL ADAMS",0,1
8769228102,"SAM ADAMS OLD FEZZIW",1.1064789,7893.37527513504,8581.90007209778,2802148.265625,"Oz","SAMUEL ADAMS",0,1
8769228400,"SAMUEL ADAMS OLD FEZ",1.0673949,758.0812895298,806.460032463074,269118.860473633,"Oz","SAMUEL ADAMS",0,1
8769229103,"SAM ADAMS WINTER CLA",0.99832892,9548.82480430603,9538.04007911682,3389832.8515625,"Oz","SAMUEL ADAMS",0,1
8769230030,"SAMUEL ADAMS BOSTON",0.91492712,200663.2754879,177522.818342686,71235463.7978516,"Oz","SAMUEL ADAMS",0,1
8769230040,"SAMUEL ADAMS OCTOBER",1.0059968,165592.937327862,161234.649027348,58785493.5263672,"Oz","SAMUEL ADAMS",0,1
8769230060,"SAMUEL ADAMS LAGER N",0.83194321,107.96409702301,89.819995880127,38327.255859375,"Oz","SAMUEL ADAMS",0,1
8769231022,"SAMUEL ADAMS SEASONA",0.90973419,342.719383597374,311.250003814697,121665.38067627,"Oz","SAMUEL ADAMS",0,1
8769232022,"SAMUEL ADAMS BOSTON",1.0792958,1733.75686812401,1795.82999551296,615483.688598633,"Oz","SAMUEL ADAMS",0,1
8769239102,"SAMUEL ADAMS GOLDEN",0.93320614,103447.601583004,93876.598651886,36723899.0585938,"Oz","SAMUEL ADAMS",0,1
8769240020,"SAMUEL ADAMS CREAM S",0.9381094,65696.1541304588,60355.0986776352,23322135.203125,"Oz","SAMUEL ADAMS",0,1
8769240501,"SAMUEL ADAMS HONEY P",0.90247822,146495.287133217,129079.4584589,52005827.7910156,"Oz","SAMUEL ADAMS",0,1
8769241022,"SAMUEL ADAMS CREAM S",1.0917901,2455.8501149416,2614.14998269081,871826.789978027,"Oz","SAMUEL ADAMS",0,1
8769241102,"SAMUEL ADAMS SEASONA",1.1534389,713.762654781342,824.779979705811,253385.747070312,"Oz","SAMUEL ADAMS",0,1
8769241103,"SAMUEL ADAMS SEASONA",0.9994989,23.9920215606689,23.9799995422363,8517.16796875,"Oz","SAMUEL ADAMS",0,1
8769241522,"SAMUEL ADAMS HONEY P",1.0903658,3375.8775434494,3602.41997289658,1198436.52783203,"Oz","SAMUEL ADAMS",0,1
8769250040,"SAMUEL ADAMS SEASONA",1.0802661,18095.9826188087,18820.8997735977,6424073.95898438,"Oz","SAMUEL ADAMS",0,1
8769251216,"SAMUEL ADAMS CRNBRY",1.1011013,665.778633594513,730.020011305809,236351.412109375,"Oz","SAMUEL ADAMS",0,1
8769290102,"LONGSHOT AMERICAN PA",1.044073,4456.51803636551,4649.02989196777,1582063.95019531,"Oz","LONGSHOT",0,0
8769291100,"LONGSHOT BLACK LAGER",1.0820264,41.9860382080078,45.4300003051758,14905.0439453125,"Oz","LONGSHOT",0,0
8769291102,"LONGSHOT BLACK LAGER",1.0434725,2987.00670385361,3109.47991752625,1060387.41210938,"Oz","LONGSHOT",0,0
8769292100,"LONGSHOT HAZELNUT BR",1.0627892,89.9700808525085,95.8499965667725,31939.3798828125,"Oz","LONGSHOT",0,0
8769292102,"LONGSHOT HAZELNUT BR",1.0443054,6075.97951126099,6328.36985015869,2156972.78808594,"Oz","LONGSHOT",0,0
8780000004,"COORS CAN",0.46664813,6392.87438678741,2897.32999372482,2269470.40454102,"Oz","COORS",0,0
8780000005,"COORS LIGHT",0.47143734,8482.17969655991,3922.38998746872,3011173.78894043,"Oz","COORS",0,0
8797501350,"SAPPORO DRAFT BEER N",0.94877839,17508.1779379845,16409.0995345116,6215403.328125,"Oz","SAPPORO",1,0
8797502650,"SAPPORO DRAFT BEER C",1.0945138,40343.7525764704,42947.749363184,14322032.163269,"Oz","SAPPORO",1,0
8797511350,"SAPPORO DRY BEER NR",0.93197644,1445.51930332184,1347.18993282318,513159.370117188,"Oz","SAPPORO",1,0
8813040389,"LITTLE KINGS CRM ALE",0.77368659,37409.5593547821,28303.7890467644,13280393.796875,"Oz","LITTLE KINGS",0,0
8813041888,"LITTLE KINGS CREAM A",0.41713867,63.31227684021,26.409999370575,22475.8588867188,"Oz","LITTLE KINGS",0,0
8834510002,"MCEWANS SCOTCH ALE N",1.2413931,1877.37569999695,2324.36993598938,666468.393554688,"Oz","MCEWANS SCOTCH",1,0
8834510005,"NEWCASTLE BROWN ALE",1.2308297,12481.8494544029,15233.7897901535,4431056.64257812,"Oz","NEWCASTLE",1,0
8834510050,"MCEWANS SCOTCH ALE N",1.3321095,5.99800539016724,7.98999977111816,2129.2919921875,"Oz","MCEWANS SCOTCH",1,0
8839400002,"SPATEN PREMIUM LAGER",1.1653874,1835.38967180252,2138.93995285034,651563.350585938,"Oz","SPATEN",1,0
8839400004,"SPATEN SPECIAL DARK",1.1653874,1055.64895391464,1230.2399597168,374755.390625,"Oz","SPATEN",1,0
8839400006,"SPATEN OKTOBERFEST",0.99866527,653.782599449158,652.909971237183,232092.826171875,"Oz","SPATEN",1,0
8839400017,"FRANZISKANER HEFE-WE",1.2316881,13142.4214586019,16234.490116477,4665559.66781616,"Oz","FRANZISKANER",1,0
8873320622,"POINT BOCK BEER",0.70356721,131.956119537353,91.3799953460693,46844.423828125,"Oz","POINT",0,1
8873320641,"POINT BEER LNNR BTLS",0.68662328,91853.4563064575,60642.318965435,32607977.6484375,"Oz","POINT",0,1
8873320648,"POINT PALE ALE",0.72484159,1127.62502861023,803.109961509705,400306.89453125,"Oz","POINT",0,1
8885700060,"SUNTORY DRY BEER NR",0.91530424,125.958113193512,115.289995193481,44715.1318359375,"Oz","SUNTORY",1,0
8920000826,"TECATE BEER",0.96532089,299.900272369385,289.500001907349,106464.599609375,"Oz","TECATE",1,0
8928600008,"TECATE BEER",0.96532089,11.9960107803345,11.579999923706,4258.583984375,"Oz","TECATE",1,0
